unix_time,human_time,x_meters,y_meters,raw_lat,raw_lon,status_quality,raw_nmea
1777317184.2772112,15:13:04.277,-0.0823,0.2093,42.44635235,-76.47109533,5,"$GNGGA,191304.000,4226.781141,N,07628.265720,W,5,31,0.62,273.070,M,-33.936,M,1.0,0689*63"
1777317185.2778544,15:13:05.277,-0.0796,0.2093,42.44635235,-76.4710953,5,"$GNGGA,191305.000,4226.781141,N,07628.265718,W,5,31,0.61,273.066,M,-33.937,M,1.0,0689*6C"
1777317186.2658722,15:13:06.265,-0.0878,0.2408,42.44635263,-76.4710954,5,"$GNGGA,191306.000,4226.781158,N,07628.265724,W,5,31,0.64,273.046,M,-33.937,M,1.0,0689*6F"
1777317187.254871,15:13:07.254,-0.081,0.2297,42.44635253,-76.47109532,5,"$GNGGA,191307.000,4226.781152,N,07628.265719,W,5,31,0.61,273.065,M,-33.936,M,1.0,0689*6F"
1777317188.2750115,15:13:08.275,-0.0823,0.2241,42.44635248,-76.47109533,5,"$GNGGA,191308.000,4226.781149,N,07628.265720,W,5,31,0.63,273.069,M,-33.937,M,1.0,0689*6F"
1777317189.2749991,15:13:09.275,-0.0851,0.2019,42.44635228,-76.47109537,5,"$GNGGA,191309.000,4226.781137,N,07628.265722,W,5,31,0.63,273.055,M,-33.936,M,1.0,0689*6B"
1777317192.2483573,15:13:12.248,-0.0837,0.2241,42.44635248,-76.47109535,5,"$GNGGA,191312.000,4226.781149,N,07628.265721,W,5,30,0.67,273.045,M,-33.936,M,1.0,0689*6F"
1777317193.2348564,15:13:13.234,-0.0837,0.2093,42.44635235,-76.47109535,5,"$GNGGA,191313.000,4226.781141,N,07628.265721,W,5,30,0.68,273.035,M,-33.936,M,1.0,0689*6E"
1777317194.289654,15:13:14.289,-0.0823,0.2019,42.44635228,-76.47109533,5,"$GNGGA,191314.000,4226.781137,N,07628.265720,W,5,30,0.67,273.039,M,-33.936,M,1.0,0689*6A"
1777317195.2414212,15:13:15.241,-0.0823,0.2149,42.4463524,-76.47109533,5,"$GNGGA,191315.000,4226.781144,N,07628.265720,W,5,30,0.66,273.050,M,-33.936,M,1.0,0689*61"
1777317196.2363772,15:13:16.236,-0.0796,0.1963,42.44635223,-76.4710953,5,"$GNGGA,191316.000,4226.781134,N,07628.265718,W,5,29,0.65,273.054,M,-33.937,M,1.0,0689*60"
1777317197.2133427,15:13:17.213,-0.0467,0.1778,42.44635207,-76.4710949,5,"$GNGGA,191317.000,4226.781124,N,07628.265694,W,5,29,0.65,273.069,M,-33.936,M,1.0,0689*6A"
1777317198.238653,15:13:18.238,-0.0467,0.1834,42.44635212,-76.4710949,5,"$GNGGA,191318.000,4226.781127,N,07628.265694,W,5,29,0.63,273.013,M,-33.937,M,1.0,0689*6C"
1777317199.240018,15:13:19.240,-0.0454,0.1945,42.44635222,-76.47109488,5,"$GNGGA,191319.000,4226.781133,N,07628.265693,W,5,29,0.63,273.026,M,-33.936,M,1.0,0689*68"
1777317202.2957416,15:13:22.295,-0.0508,0.2426,42.44635265,-76.47109495,5,"$GNGGA,191322.000,4226.781159,N,07628.265697,W,5,30,0.58,272.997,M,-33.936,M,1.0,0689*6A"
1777317203.2793665,15:13:23.279,-0.0508,0.2408,42.44635263,-76.47109495,5,"$GNGGA,191323.000,4226.781158,N,07628.265697,W,5,30,0.55,273.029,M,-33.936,M,1.0,0689*6A"
1777317204.2613704,15:13:24.261,-0.0659,0.2519,42.44635273,-76.47109513,5,"$GNGGA,191324.000,4226.781164,N,07628.265708,W,5,30,0.62,273.021,M,-33.936,M,1.0,0689*69"
1777317205.3046455,15:13:25.304,-0.07,0.2575,42.44635278,-76.47109518,5,"$GNGGA,191325.000,4226.781167,N,07628.265711,W,5,30,0.62,273.039,M,-33.936,M,1.0,0689*6A"
1777317206.294724,15:13:26.294,-0.0248,0.25,42.44635272,-76.47109463,5,"$GNGGA,191326.000,4226.781163,N,07628.265678,W,5,30,0.61,273.053,M,-33.936,M,1.0,0689*6C"
1777317207.2654908,15:13:27.265,-0.033,0.25,42.44635272,-76.47109473,5,"$GNGGA,191327.000,4226.781163,N,07628.265684,W,5,30,0.61,273.045,M,-33.936,M,1.0,0689*69"
1777317208.2670877,15:13:28.267,-0.0152,0.2649,42.44635285,-76.47109452,5,"$GNGGA,191328.000,4226.781171,N,07628.265671,W,5,31,0.55,273.048,M,-33.936,M,1.0,0689*64"
1777317209.2670918,15:13:29.267,-0.0234,0.2667,42.44635287,-76.47109462,5,"$GNGGA,191329.000,4226.781172,N,07628.265677,W,5,31,0.55,273.019,M,-33.936,M,1.0,0689*64"
1777317212.313737,15:13:32.313,-0.0221,0.276,42.44635295,-76.4710946,5,"$GNGGA,191332.000,4226.781177,N,07628.265676,W,5,30,0.55,273.047,M,-33.936,M,1.0,0689*60"
1777317213.2194922,15:13:33.219,-0.0317,0.2871,42.44635305,-76.47109472,5,"$GNGGA,191333.000,4226.781183,N,07628.265683,W,5,30,0.63,273.023,M,-33.936,M,1.0,0689*67"
1777317214.2637239,15:13:34.263,-0.0412,0.2852,42.44635303,-76.47109483,5,"$GNGGA,191334.000,4226.781182,N,07628.265690,W,5,30,0.66,273.009,M,-33.937,M,1.0,0689*6F"
1777317215.2509575,15:13:35.250,0.0081,0.2686,42.44635288,-76.47109423,5,"$GNGGA,191335.000,4226.781173,N,07628.265654,W,5,30,0.64,273.029,M,-33.936,M,1.0,0689*69"
1777317216.2931812,15:13:36.293,0.004,0.263,42.44635283,-76.47109428,5,"$GNGGA,191336.000,4226.781170,N,07628.265657,W,5,30,0.54,273.032,M,-33.936,M,1.0,0689*63"
1777317217.2584934,15:13:37.258,0.0259,0.2649,42.44635285,-76.47109402,5,"$GNGGA,191337.000,4226.781171,N,07628.265641,W,5,30,0.55,273.025,M,-33.937,M,1.0,0689*62"
1777317218.2560663,15:13:38.256,0.0094,0.2704,42.4463529,-76.47109422,5,"$GNGGA,191338.000,4226.781174,N,07628.265653,W,5,30,0.62,273.039,M,-33.937,M,1.0,0689*62"
1777317219.2509334,15:13:39.250,0.0177,0.2686,42.44635288,-76.47109412,5,"$GNGGA,191339.000,4226.781173,N,07628.265647,W,5,30,0.65,273.052,M,-33.936,M,1.0,0689*6A"
1777317222.2764363,15:13:42.276,0.0478,0.2334,42.44635257,-76.47109375,5,"$GNGGA,191342.000,4226.781154,N,07628.265625,W,5,30,0.60,273.027,M,-33.936,M,1.0,0689*60"
1777317223.2510204,15:13:43.251,0.0519,0.2741,42.44635293,-76.4710937,5,"$GNGGA,191343.000,4226.781176,N,07628.265622,W,5,30,0.56,273.005,M,-33.936,M,1.0,0689*63"
1777317224.273934,15:13:44.273,0.0505,0.2889,42.44635307,-76.47109372,5,"$GNGGA,191344.000,4226.781184,N,07628.265623,W,5,30,0.55,273.055,M,-33.936,M,1.0,0689*6E"
1777317225.268219,15:13:45.268,0.056,0.2556,42.44635277,-76.47109365,5,"$GNGGA,191345.000,4226.781166,N,07628.265619,W,5,30,0.55,273.015,M,-33.937,M,1.0,0689*6F"
1777317226.2833946,15:13:46.283,0.0478,0.2871,42.44635305,-76.47109375,5,"$GNGGA,191346.000,4226.781183,N,07628.265625,W,5,30,0.55,273.024,M,-33.937,M,1.0,0689*6A"
1777317227.27778,15:13:47.277,0.0286,0.3038,42.4463532,-76.47109398,5,"$GNGGA,191347.000,4226.781192,N,07628.265639,W,5,30,0.54,273.020,M,-33.936,M,1.0,0689*62"
1777317228.29405,15:13:48.294,0.0423,0.2797,42.44635298,-76.47109382,5,"$GNGGA,191348.000,4226.781179,N,07628.265629,W,5,31,0.54,273.024,M,-33.937,M,1.0,0689*6D"
1777317229.2890253,15:13:49.289,0.0916,0.2667,42.44635287,-76.47109322,5,"$GNGGA,191349.000,4226.781172,N,07628.265593,W,5,31,0.56,273.041,M,-33.936,M,1.0,0689*65"
1777317232.253049,15:13:52.253,0.1314,0.2093,42.44635235,-76.47109273,5,"$GNGGA,191352.000,4226.781141,N,07628.265564,W,5,31,0.60,272.997,M,-33.936,M,1.0,0689*61"
1777317233.2338195,15:13:53.233,0.1314,0.2297,42.44635253,-76.47109273,5,"$GNGGA,191353.000,4226.781152,N,07628.265564,W,5,30,0.59,272.943,M,-33.936,M,1.0,0689*60"
1777317234.3123105,15:13:54.312,0.1368,0.1963,42.44635223,-76.47109267,5,"$GNGGA,191354.000,4226.781134,N,07628.265560,W,5,30,0.65,272.947,M,-33.936,M,1.0,0689*68"
1777317235.2330558,15:13:55.233,0.1464,0.2093,42.44635235,-76.47109255,5,"$GNGGA,191355.000,4226.781141,N,07628.265553,W,5,30,0.63,272.948,M,-33.936,M,1.0,0689*62"
1777317236.2473745,15:13:56.247,0.1437,0.213,42.44635238,-76.47109258,5,"$GNGGA,191356.000,4226.781143,N,07628.265555,W,5,30,0.58,272.913,M,-33.937,M,1.0,0689*62"
