unix_time,human_time,x_meters,y_meters,raw_lat,raw_lon,status_quality,raw_nmea
1776286783.1321886,16:59:43.132,0.0717,0.0005,42.44630037,-76.47154253,1,"$GNGGA,205943.000,4226.778022,N,07628.292552,W,1,17,0.87,274.593,M,-33.937,M,,*44"
1776286784.1169546,16:59:44.116,0.08,0.0005,42.44630037,-76.47154243,1,"$GNGGA,205944.000,4226.778022,N,07628.292546,W,1,17,1.09,274.589,M,-33.937,M,,*4A"
1776286785.135306,16:59:45.135,0.0882,0.0005,42.44630037,-76.47154233,1,"$GNGGA,205945.000,4226.778022,N,07628.292540,W,1,17,1.03,274.585,M,-33.936,M,,*4A"
1776286786.112902,16:59:46.112,0.1005,0.0023,42.44630038,-76.47154218,1,"$GNGGA,205946.000,4226.778023,N,07628.292531,W,1,17,1.22,274.581,M,-33.936,M,,*49"
1776286787.151347,16:59:47.151,2.0251,4.2013,42.44633817,-76.47151877,5,"$GNGGA,205947.000,4226.780290,N,07628.291126,W,5,17,1.23,276.368,M,-33.936,M,1.0,2042*69"
1776286788.1538672,16:59:48.153,0.1279,0.0023,42.44630038,-76.47154185,1,"$GNGGA,205948.000,4226.778023,N,07628.292511,W,1,17,1.21,274.576,M,-33.936,M,,*4E"
1776286789.159939,16:59:49.159,1.1457,2.8436,42.44632595,-76.47152947,5,"$GNGGA,205949.000,4226.779557,N,07628.291768,W,5,17,1.21,278.216,M,-33.937,M,1.0,2042*64"
1776286792.1501806,16:59:52.150,1.3936,8.4965,42.44637682,-76.47152645,5,"$GNGGA,205952.000,4226.782609,N,07628.291587,W,5,17,1.07,279.259,M,-33.937,M,1.0,2042*6F"
1776286793.166822,16:59:53.166,1.2114,8.6317,42.44637803,-76.47152867,5,"$GNGGA,205953.000,4226.782682,N,07628.291720,W,5,17,1.07,278.830,M,-33.936,M,1.0,2042*67"
1776286794.148784,16:59:54.148,1.184,8.8558,42.44638005,-76.471529,5,"$GNGGA,205954.000,4226.782803,N,07628.291740,W,5,17,1.07,278.857,M,-33.937,M,1.0,2042*61"
1776286795.1647985,16:59:55.164,1.1347,8.9281,42.4463807,-76.4715296,5,"$GNGGA,205955.000,4226.782842,N,07628.291776,W,5,17,1.11,278.888,M,-33.937,M,1.0,2042*65"
1776286796.1517134,16:59:56.151,1.169,9.4596,42.44638548,-76.47152918,5,"$GNGGA,205956.000,4226.783129,N,07628.291751,W,5,17,1.11,279.115,M,-33.937,M,1.0,2042*6A"
1776286797.1646545,16:59:57.164,1.3142,10.0005,42.44639035,-76.47152742,5,"$GNGGA,205957.000,4226.783421,N,07628.291645,W,5,17,1.11,278.995,M,-33.936,M,1.0,2042*62"
1776286798.1496136,16:59:58.149,1.358,10.0561,42.44639085,-76.47152688,5,"$GNGGA,205958.000,4226.783451,N,07628.291613,W,5,17,1.11,278.976,M,-33.937,M,1.0,2042*65"
1776286799.1585538,16:59:59.158,0.9758,6.8647,42.44636213,-76.47153153,5,"$GNGGA,205959.000,4226.781728,N,07628.291892,W,5,17,1.11,280.708,M,-33.937,M,1.0,2042*6C"
1776286802.1485748,17:00:02.148,0.2813,1.6971,42.44631563,-76.47153998,5,"$GNGGA,210002.000,4226.778938,N,07628.292399,W,5,17,1.12,286.788,M,-33.937,M,2.0,2042*6B"
1776286803.1670794,17:00:03.167,0.3621,1.1785,42.44631097,-76.471539,5,"$GNGGA,210003.000,4226.778658,N,07628.292340,W,5,17,1.11,287.404,M,-33.936,M,2.0,2042*63"
1776286804.1515937,17:00:04.151,0.4937,1.1377,42.4463106,-76.4715374,5,"$GNGGA,210004.000,4226.778636,N,07628.292244,W,5,17,1.14,287.540,M,-33.936,M,1.0,2042*6E"
1776286805.1692703,17:00:05.169,0.6909,1.923,42.44631767,-76.471535,5,"$GNGGA,210005.000,4226.779060,N,07628.292100,W,5,17,1.14,287.888,M,-33.936,M,1.0,2042*61"
