unix_time,human_time,x_meters,y_meters,raw_lat,raw_lon,status_quality,raw_nmea
1776535746.3155892,14:09:06.315,-0.0046,0.0012,42.44637783,-76.47162042,4,"$GNGGA,180906.000,4226.782670,N,07628.297225,W,4,30,0.68,272.645,M,-33.936,M,30.0,1296*52"
1776535747.288493,14:09:07.288,-0.0032,0.0049,42.44637787,-76.4716204,4,"$GNGGA,180907.000,4226.782672,N,07628.297224,W,4,30,0.68,272.650,M,-33.936,M,31.0,1296*55"
1776535748.312542,14:09:08.312,-0.0046,0.0049,42.44637787,-76.47162042,4,"$GNGGA,180908.000,4226.782672,N,07628.297225,W,4,30,0.68,272.637,M,-33.936,M,32.0,1296*59"
1776535749.2966084,14:09:09.296,-0.0059,0.0068,42.44637788,-76.47162043,4,"$GNGGA,180909.000,4226.782673,N,07628.297226,W,4,30,0.68,272.636,M,-33.936,M,33.0,1296*5A"
1776535752.3123972,14:09:12.312,-0.0032,0.0086,42.4463779,-76.4716204,4,"$GNGGA,180912.000,4226.782674,N,07628.297224,W,4,30,0.68,272.649,M,-33.936,M,36.0,1296*58"
1776535753.292233,14:09:13.292,-0.0073,0.0012,42.44637783,-76.47162045,4,"$GNGGA,180913.000,4226.782670,N,07628.297227,W,4,30,0.69,272.642,M,-33.936,M,37.0,1296*55"
1776535754.3110151,14:09:14.311,-0.0087,0.0086,42.4463779,-76.47162047,4,"$GNGGA,180914.000,4226.782674,N,07628.297228,W,4,30,0.71,272.634,M,-33.937,M,38.0,1296*5F"
1776535755.2909386,14:09:15.290,-0.0073,0.0086,42.4463779,-76.47162045,4,"$GNGGA,180915.000,4226.782674,N,07628.297227,W,4,30,0.71,272.643,M,-33.936,M,39.0,1296*51"
1776535756.309832,14:09:16.309,-0.0073,0.0086,42.4463779,-76.47162045,4,"$GNGGA,180916.000,4226.782674,N,07628.297227,W,4,30,0.71,272.631,M,-33.936,M,40.0,1296*59"
1776535757.3197699,14:09:17.319,-0.0073,0.0105,42.44637792,-76.47162045,4,"$GNGGA,180917.000,4226.782675,N,07628.297227,W,4,30,0.71,272.634,M,-33.937,M,41.0,1296*5C"
1776535758.3328068,14:09:18.332,-0.0361,0.0364,42.44637815,-76.4716208,5,"$GNGGA,180918.000,4226.782689,N,07628.297248,W,5,30,0.71,272.639,M,-33.936,M,1.0,1296*60"
1776535759.340635,14:09:19.340,-0.0169,-0.0154,42.44637768,-76.47162057,5,"$GNGGA,180919.000,4226.782661,N,07628.297234,W,5,31,0.71,272.621,M,-33.936,M,1.0,1296*64"
1776535762.4771566,14:09:22.477,-0.0183,-0.0303,42.44637755,-76.47162058,5,"$GNGGA,180922.000,4226.782653,N,07628.297235,W,5,31,0.69,272.614,M,-33.936,M,1.0,1296*63"
1776535763.3947182,14:09:23.394,-0.0224,-0.0247,42.4463776,-76.47162063,5,"$GNGGA,180923.000,4226.782656,N,07628.297238,W,5,31,0.66,272.610,M,-33.937,M,1.0,1296*60"
1776535764.4734993,14:09:24.473,-0.0196,-0.0247,42.4463776,-76.4716206,5,"$GNGGA,180924.000,4226.782656,N,07628.297236,W,5,31,0.67,272.624,M,-33.936,M,1.0,1296*6E"
1776535765.3659554,14:09:25.365,-0.0251,-0.0303,42.44637755,-76.47162067,5,"$GNGGA,180925.000,4226.782653,N,07628.297240,W,5,31,0.66,272.607,M,-33.937,M,1.0,1296*6A"
1776535766.4177415,14:09:26.417,-0.0251,-0.0358,42.4463775,-76.47162067,5,"$GNGGA,180926.000,4226.782650,N,07628.297240,W,5,31,0.64,272.609,M,-33.937,M,1.0,1296*66"
1776535767.3731651,14:09:27.373,-0.0292,-0.0451,42.44637742,-76.47162072,5,"$GNGGA,180927.000,4226.782645,N,07628.297243,W,5,31,0.63,272.597,M,-33.937,M,1.0,1296*63"
1776535768.433435,14:09:28.433,-0.0292,-0.0525,42.44637735,-76.47162072,5,"$GNGGA,180928.000,4226.782641,N,07628.297243,W,5,31,0.65,272.581,M,-33.936,M,1.0,1296*68"
1776535769.401385,14:09:29.401,-0.0306,-0.0617,42.44637727,-76.47162073,5,"$GNGGA,180929.000,4226.782636,N,07628.297244,W,5,31,0.65,272.572,M,-33.936,M,1.0,1296*62"
1776535772.3978317,14:09:32.397,-0.0416,-0.0877,42.44637703,-76.47162087,5,"$GNGGA,180932.000,4226.782622,N,07628.297252,W,5,31,0.65,272.535,M,-33.936,M,1.0,1297*68"
1776535773.3418403,14:09:33.341,-0.0224,-0.0117,42.44637772,-76.47162063,4,"$GNGGA,180933.000,4226.782663,N,07628.297238,W,4,31,0.65,272.552,M,-33.936,M,1.0,1297*60"
1776535774.3311546,14:09:34.331,-0.0196,-0.0099,42.44637773,-76.4716206,4,"$GNGGA,180934.000,4226.782664,N,07628.297236,W,4,31,0.65,272.542,M,-33.936,M,1.0,1297*6F"
1776535775.3261101,14:09:35.326,-0.0169,-0.0303,42.44637755,-76.47162057,4,"$GNGGA,180935.000,4226.782653,N,07628.297234,W,4,31,0.66,272.569,M,-33.936,M,1.0,1297*62"
1776535776.3497283,14:09:36.349,-0.0128,-0.034,42.44637752,-76.47162052,4,"$GNGGA,180936.000,4226.782651,N,07628.297231,W,4,31,0.66,272.566,M,-33.936,M,1.0,1297*69"
1776535777.308554,14:09:37.308,-0.0251,-0.0321,42.44637753,-76.47162067,4,"$GNGGA,180937.000,4226.782652,N,07628.297240,W,4,31,0.66,272.565,M,-33.937,M,1.0,1297*6F"
1776535778.3299153,14:09:38.329,-0.0292,-0.0321,42.44637753,-76.47162072,4,"$GNGGA,180938.000,4226.782652,N,07628.297243,W,4,31,0.64,272.564,M,-33.936,M,1.0,1297*61"
1776535779.3374527,14:09:39.337,-0.0552,-0.0395,42.44637747,-76.47162103,4,"$GNGGA,180939.000,4226.782648,N,07628.297262,W,4,31,0.65,272.558,M,-33.937,M,1.0,1297*67"
1776535782.3521042,14:09:42.352,-0.0676,-0.0469,42.4463774,-76.47162118,4,"$GNGGA,180942.000,4226.782644,N,07628.297271,W,4,31,0.70,272.566,M,-33.936,M,1.0,1297*6D"
1776535783.3286088,14:09:43.328,-0.0648,-0.0432,42.44637743,-76.47162115,4,"$GNGGA,180943.000,4226.782646,N,07628.297269,W,4,31,0.68,272.555,M,-33.936,M,1.0,1297*6E"
1776535784.3514214,14:09:44.351,-0.0594,-0.0358,42.4463775,-76.47162108,4,"$GNGGA,180944.000,4226.782650,N,07628.297265,W,4,31,0.68,272.563,M,-33.936,M,1.0,1297*67"
1776535785.3063362,14:09:45.306,-0.0594,-0.0321,42.44637753,-76.47162108,4,"$GNGGA,180945.000,4226.782652,N,07628.297265,W,4,31,0.69,272.555,M,-33.936,M,1.0,1297*60"
1776535786.3398688,14:09:46.339,-0.0799,-0.0377,42.44637748,-76.47162133,4,"$GNGGA,180946.000,4226.782649,N,07628.297280,W,4,31,0.72,272.554,M,-33.936,M,1.0,1297*69"
1776535787.3509073,14:09:47.350,-0.0731,-0.0395,42.44637747,-76.47162125,4,"$GNGGA,180947.000,4226.782648,N,07628.297275,W,4,31,0.72,272.566,M,-33.936,M,1.0,1297*62"
1776535788.3276165,14:09:48.327,-0.0895,-0.0451,42.44637742,-76.47162145,4,"$GNGGA,180948.000,4226.782645,N,07628.297287,W,4,31,0.70,272.569,M,-33.936,M,1.0,1297*60"
1776535789.2981884,14:09:49.298,-0.0895,-0.0562,42.44637732,-76.47162145,4,"$GNGGA,180949.000,4226.782639,N,07628.297287,W,4,31,0.70,272.566,M,-33.936,M,1.0,1297*65"
1776535792.3304484,14:09:52.330,-0.1128,-0.0358,42.4463775,-76.47162173,4,"$GNGGA,180952.000,4226.782650,N,07628.297304,W,4,32,0.75,272.570,M,-33.936,M,1.0,1297*6B"
1776535793.3219078,14:09:53.321,-0.0977,-0.0321,42.44637753,-76.47162155,4,"$GNGGA,180953.000,4226.782652,N,07628.297293,W,4,32,0.75,272.593,M,-33.937,M,1.0,1297*6B"
1776535794.3391192,14:09:54.339,-0.0977,-0.0303,42.44637755,-76.47162155,4,"$GNGGA,180954.000,4226.782653,N,07628.297293,W,4,32,0.75,272.598,M,-33.936,M,1.0,1297*67"
1776535795.278813,14:09:55.278,-0.1265,-0.034,42.44637752,-76.4716219,4,"$GNGGA,180955.000,4226.782651,N,07628.297314,W,4,32,0.75,272.563,M,-33.936,M,1.0,1297*6E"
1776535796.3129363,14:09:56.312,-0.1183,-0.021,42.44637763,-76.4716218,4,"$GNGGA,180956.000,4226.782658,N,07628.297308,W,4,32,0.76,272.579,M,-33.936,M,1.0,1297*61"
1776535797.291904,14:09:57.291,-0.1224,-0.0247,42.4463776,-76.47162185,4,"$GNGGA,180957.000,4226.782656,N,07628.297311,W,4,32,0.75,272.582,M,-33.936,M,1.0,1297*61"
1776535798.322738,14:09:58.322,-0.1224,-0.0191,42.44637765,-76.47162185,4,"$GNGGA,180958.000,4226.782659,N,07628.297311,W,4,32,0.75,272.575,M,-33.937,M,1.0,1297*68"
1776535799.3159602,14:09:59.315,-0.1237,-0.0303,42.44637755,-76.47162187,4,"$GNGGA,180959.000,4226.782653,N,07628.297312,W,4,32,0.73,272.575,M,-33.936,M,1.0,1297*67"
1776535802.3482883,14:10:02.348,-0.1251,-0.0173,42.44637767,-76.47162188,4,"$GNGGA,181002.000,4226.782660,N,07628.297313,W,4,32,0.68,272.575,M,-33.936,M,1.0,1297*6A"
1776535803.3275273,14:10:03.327,-0.1183,-0.0247,42.4463776,-76.4716218,4,"$GNGGA,181003.000,4226.782656,N,07628.297308,W,4,32,0.67,272.566,M,-33.937,M,1.0,1297*68"
1776535804.3431754,14:10:04.343,-0.1196,-0.0173,42.44637767,-76.47162182,4,"$GNGGA,181004.000,4226.782660,N,07628.297309,W,4,32,0.69,272.567,M,-33.937,M,1.0,1297*64"
1776535805.316208,14:10:05.316,-0.1196,-0.0321,42.44637753,-76.47162182,4,"$GNGGA,181005.000,4226.782652,N,07628.297309,W,4,32,0.69,272.572,M,-33.936,M,2.0,1297*62"
1776535806.3529294,14:10:06.352,-0.1183,-0.0228,42.44637762,-76.4716218,4,"$GNGGA,181006.000,4226.782657,N,07628.297308,W,4,32,0.68,272.573,M,-33.937,M,1.0,1297*67"
1776535807.3601506,14:10:07.360,-0.1306,-0.034,42.44637752,-76.47162195,4,"$GNGGA,181007.000,4226.782651,N,07628.297317,W,4,32,0.70,272.552,M,-33.936,M,1.0,1297*65"
1776535808.3317773,14:10:08.331,-0.132,-0.0321,42.44637753,-76.47162197,4,"$GNGGA,181008.000,4226.782652,N,07628.297318,W,4,32,0.68,272.557,M,-33.937,M,1.0,1297*6B"
1776535809.370934,14:10:09.370,-0.1388,-0.0284,42.44637757,-76.47162205,4,"$GNGGA,181009.000,4226.782654,N,07628.297323,W,4,34,0.67,272.567,M,-33.936,M,1.0,1297*6F"
1776535812.335098,14:10:12.335,-0.1648,-0.0358,42.4463775,-76.47162237,4,"$GNGGA,181012.000,4226.782650,N,07628.297342,W,4,34,0.64,272.557,M,-33.936,M,1.0,1297*66"
1776535813.3164434,14:10:13.316,-0.184,-0.0414,42.44637745,-76.4716226,4,"$GNGGA,181013.000,4226.782647,N,07628.297356,W,4,33,0.63,272.562,M,-33.937,M,1.0,1297*63"
1776535814.340346,14:10:14.340,-0.2032,-0.0432,42.44637743,-76.47162283,4,"$GNGGA,181014.000,4226.782646,N,07628.297370,W,4,33,0.61,272.557,M,-33.936,M,1.0,1297*64"
1776535815.3168805,14:10:15.316,-0.2183,-0.0377,42.44637748,-76.47162302,4,"$GNGGA,181015.000,4226.782649,N,07628.297381,W,4,33,0.62,272.551,M,-33.937,M,1.0,1297*60"
