unix_time,human_time,x_meters,y_meters,raw_lat,raw_lon,status_quality,raw_nmea
1777319826.1615863,15:57:06.161,0.0314,-0.049,42.44641655,-76.47108532,1,"$GNGGA,195706.000,4226.784993,N,07628.265119,W,1,29,0.74,277.784,M,-33.936,M,,*45"
1777319827.1236472,15:57:07.123,0.0355,-0.0527,42.44641652,-76.47108527,1,"$GNGGA,195707.000,4226.784991,N,07628.265116,W,1,29,0.74,277.785,M,-33.937,M,,*49"
1777319828.2353868,15:57:08.235,1.2669,-2.3179,42.44639613,-76.47107028,5,"$GNGGA,195708.000,4226.783768,N,07628.264217,W,5,29,0.70,282.779,M,-33.936,M,1.0,0707*6D"
1777319829.1778626,15:57:09.177,1.6683,-2.3253,42.44639607,-76.4710654,5,"$GNGGA,195709.000,4226.783764,N,07628.263924,W,5,29,0.70,283.648,M,-33.937,M,1.0,0707*6F"
1777319832.217501,15:57:12.217,1.8245,-2.5976,42.44639362,-76.4710635,5,"$GNGGA,195712.000,4226.783617,N,07628.263810,W,5,28,0.71,284.258,M,-33.936,M,1.0,0707*65"
1777319833.2133086,15:57:13.213,1.8149,-2.7124,42.44639258,-76.47106362,5,"$GNGGA,195713.000,4226.783555,N,07628.263817,W,5,28,0.64,284.169,M,-33.936,M,1.0,0707*63"
1777319834.2210257,15:57:14.221,1.7752,-2.7736,42.44639203,-76.4710641,5,"$GNGGA,195714.000,4226.783522,N,07628.263846,W,5,26,0.70,284.095,M,-33.936,M,1.0,0707*69"
1777319835.1804368,15:57:15.180,1.8368,-2.6643,42.44639302,-76.47106335,5,"$GNGGA,195715.000,4226.783581,N,07628.263801,W,5,27,0.70,284.129,M,-33.936,M,1.0,0707*65"
1777319836.2142687,15:57:16.214,1.8368,-2.568,42.44639388,-76.47106335,5,"$GNGGA,195716.000,4226.783633,N,07628.263801,W,5,27,0.67,284.286,M,-33.937,M,1.0,0707*6D"
1777319837.177259,15:57:17.177,1.793,-2.5958,42.44639363,-76.47106388,5,"$GNGGA,195717.000,4226.783618,N,07628.263833,W,5,28,0.70,284.290,M,-33.936,M,1.0,0707*6B"
