unix_time,human_time,x_meters,y_meters,raw_lat,raw_lon,status_quality,raw_nmea
1776536872.5462897,14:27:52.546,0.0908,-0.3533,42.44638463,-76.47162048,5,"$GNGGA,182752.000,4226.783078,N,07628.297229,W,5,40,0.66,277.376,M,-33.936,M,1.0,1299*69"
1776536873.5484507,14:27:53.548,0.0414,-0.3311,42.44638483,-76.47162108,5,"$GNGGA,182753.000,4226.783090,N,07628.297265,W,5,40,0.67,277.465,M,-33.937,M,1.0,1299*63"
1776536874.3967338,14:27:54.396,0.0332,-0.4848,42.44638345,-76.47162118,5,"$GNGGA,182754.000,4226.783007,N,07628.297271,W,5,40,0.53,277.368,M,-33.936,M,1.0,1299*63"
1776536875.5153265,14:27:55.515,0.0223,-0.67,42.44638178,-76.47162132,5,"$GNGGA,182755.000,4226.782907,N,07628.297279,W,5,41,0.62,277.619,M,-33.936,M,1.0,1299*62"
1776536876.5936272,14:27:56.593,0.0524,-0.5626,42.44638275,-76.47162095,5,"$GNGGA,182756.000,4226.782965,N,07628.297257,W,5,41,0.64,277.874,M,-33.936,M,1.0,1299*6A"
1776536877.3530624,14:27:57.353,0.0003,-0.5922,42.44638248,-76.47162158,5,"$GNGGA,182757.000,4226.782949,N,07628.297295,W,5,41,0.67,277.701,M,-33.937,M,1.0,1299*64"
1776536878.549988,14:27:58.549,-0.127,-0.5996,42.44638242,-76.47162313,5,"$GNGGA,182758.000,4226.782945,N,07628.297388,W,5,41,0.70,277.161,M,-33.937,M,1.0,1299*6C"
1776536879.4275706,14:27:59.427,-0.1997,-0.6941,42.44638157,-76.47162402,5,"$GNGGA,182759.000,4226.782894,N,07628.297441,W,5,41,0.68,276.913,M,-33.936,M,1.0,1299*66"
1776536882.560553,14:28:02.560,-0.138,-1.0238,42.4463786,-76.47162327,5,"$GNGGA,182802.000,4226.782716,N,07628.297396,W,5,40,0.71,277.335,M,-33.936,M,1.0,1299*69"
1776536883.5308378,14:28:03.530,-0.1805,-1.1979,42.44637703,-76.47162378,5,"$GNGGA,182803.000,4226.782622,N,07628.297427,W,5,41,0.71,277.046,M,-33.936,M,1.0,1299*65"
1776536884.4944663,14:28:04.494,-0.2065,-0.9701,42.44637908,-76.4716241,5,"$GNGGA,182804.000,4226.782745,N,07628.297446,W,5,41,0.66,276.936,M,-33.936,M,1.0,1299*6C"
1776536885.4444568,14:28:05.444,-0.1942,-0.5459,42.4463829,-76.47162395,5,"$GNGGA,182805.000,4226.782974,N,07628.297437,W,5,41,0.70,276.706,M,-33.937,M,1.0,1299*6C"
1776536886.5846608,14:28:06.584,-0.1969,-0.2403,42.44638565,-76.47162398,5,"$GNGGA,182806.000,4226.783139,N,07628.297439,W,5,41,0.66,276.333,M,-33.936,M,1.0,1299*65"
1776536887.5285454,14:28:07.528,-0.3065,-0.0125,42.4463877,-76.47162532,5,"$GNGGA,182807.000,4226.783262,N,07628.297519,W,5,41,0.67,275.980,M,-33.937,M,1.0,1299*6B"
1776536888.572993,14:28:08.572,-0.501,-0.0736,42.44638715,-76.47162768,5,"$GNGGA,182808.000,4226.783229,N,07628.297661,W,5,41,0.61,275.098,M,-33.937,M,1.0,1299*61"
1776536889.4623575,14:28:09.462,-0.675,0.0264,42.44638805,-76.4716298,5,"$GNGGA,182809.000,4226.783283,N,07628.297788,W,5,41,0.63,274.972,M,-33.936,M,1.0,1299*69"
1776536892.5979345,14:28:12.597,-1.1243,-0.0477,42.44638738,-76.47163527,5,"$GNGGA,182812.000,4226.783243,N,07628.298116,W,5,41,0.63,274.547,M,-33.937,M,1.0,1299*6A"
1776536893.576978,14:28:13.576,-1.2298,-0.1699,42.44638628,-76.47163655,5,"$GNGGA,182813.000,4226.783177,N,07628.298193,W,5,41,0.64,274.460,M,-33.937,M,1.0,1299*61"
1776536894.4017923,14:28:14.401,-1.3585,-0.057,42.4463873,-76.47163812,5,"$GNGGA,182814.000,4226.783238,N,07628.298287,W,5,41,0.56,273.876,M,-33.936,M,1.0,1299*64"
1776536895.5425549,14:28:15.542,-1.4572,0.0357,42.44638813,-76.47163932,5,"$GNGGA,182815.000,4226.783288,N,07628.298359,W,5,41,0.48,273.571,M,-33.936,M,1.0,1299*69"
1776536896.5387785,14:28:16.538,-1.5133,-0.0255,42.44638758,-76.47164,5,"$GNGGA,182816.000,4226.783255,N,07628.298400,W,5,41,0.48,273.453,M,-33.936,M,1.0,1299*60"
1776536897.4679215,14:28:17.467,-1.5106,0.0301,42.44638808,-76.47163997,5,"$GNGGA,182817.000,4226.783285,N,07628.298398,W,5,41,0.48,273.560,M,-33.936,M,2.0,1299*68"
1776536898.603099,14:28:18.603,-1.5599,0.0468,42.44638823,-76.47164057,5,"$GNGGA,182818.000,4226.783294,N,07628.298434,W,5,41,0.58,273.640,M,-33.936,M,3.0,1299*67"
1776536899.5400522,14:28:19.540,-1.0407,1.9379,42.44640525,-76.47163425,4,"$GNGGA,182819.000,4226.784315,N,07628.298055,W,4,41,0.55,272.693,M,-33.937,M,1.0,1299*6A"
1776536902.3685505,14:28:22.368,-1.0818,1.9508,42.44640537,-76.47163475,4,"$GNGGA,182822.000,4226.784322,N,07628.298085,W,4,41,0.57,272.699,M,-33.936,M,1.0,1299*62"
1776536903.335854,14:28:23.335,-1.0914,1.9471,42.44640533,-76.47163487,4,"$GNGGA,182823.000,4226.784320,N,07628.298092,W,4,41,0.58,272.708,M,-33.936,M,1.0,1299*61"
1776536904.3866663,14:28:24.386,-1.0928,1.949,42.44640535,-76.47163488,4,"$GNGGA,182824.000,4226.784321,N,07628.298093,W,4,41,0.59,272.698,M,-33.936,M,1.0,1299*6F"
