unix_time,human_time,x_meters,y_meters,raw_lat,raw_lon,status_quality,raw_nmea
1777319385.2879922,15:49:45.287,-0.2745,0.5726,42.44635805,-76.47109948,5,"$GNGGA,194945.000,4226.781483,N,07628.265969,W,5,30,0.61,271.430,M,-33.937,M,1.0,0703*63"
1777319386.315719,15:49:46.315,-0.2526,0.6578,42.44635882,-76.47109922,5,"$GNGGA,194946.000,4226.781529,N,07628.265953,W,5,30,0.61,271.453,M,-33.937,M,1.0,0703*6D"
1777319387.3011034,15:49:47.301,-0.2594,0.6115,42.4463584,-76.4710993,5,"$GNGGA,194947.000,4226.781504,N,07628.265958,W,5,30,0.62,271.425,M,-33.936,M,1.0,0703*6B"
1777319388.2797387,15:49:48.279,-0.28,0.8689,42.44636072,-76.47109955,5,"$GNGGA,194948.000,4226.781643,N,07628.265973,W,5,30,0.68,271.484,M,-33.936,M,1.0,0703*6C"
1777319389.2650607,15:49:49.265,-0.243,0.7578,42.44635972,-76.4710991,5,"$GNGGA,194949.000,4226.781583,N,07628.265946,W,5,30,0.68,271.553,M,-33.936,M,1.0,0703*6F"
1777319392.2981794,15:49:52.298,-0.1786,0.4318,42.44635678,-76.47109832,5,"$GNGGA,194952.000,4226.781407,N,07628.265899,W,5,30,0.70,271.788,M,-33.936,M,1.0,0703*66"
1777319393.2875648,15:49:53.287,-0.1567,0.2818,42.44635543,-76.47109805,5,"$GNGGA,194953.000,4226.781326,N,07628.265883,W,5,30,0.71,271.990,M,-33.937,M,1.0,0703*6F"
1777319394.2965314,15:49:54.296,-0.1827,0.1132,42.44635392,-76.47109837,5,"$GNGGA,194954.000,4226.781235,N,07628.265902,W,5,30,0.71,271.794,M,-33.936,M,1.0,0703*68"
1777319395.2873273,15:49:55.287,-0.158,-0.3202,42.44635002,-76.47109807,5,"$GNGGA,194955.000,4226.781001,N,07628.265884,W,5,30,0.64,271.785,M,-33.937,M,1.0,0703*66"
1777319396.305437,15:49:56.305,-0.1471,-0.3554,42.4463497,-76.47109793,5,"$GNGGA,194956.000,4226.780982,N,07628.265876,W,5,30,0.62,271.880,M,-33.937,M,1.0,0703*67"
1777319397.2739198,15:49:57.273,-0.158,-0.248,42.44635067,-76.47109807,5,"$GNGGA,194957.000,4226.781040,N,07628.265884,W,5,30,0.62,271.883,M,-33.936,M,2.0,0703*6C"
1777319398.3643742,15:49:58.364,-0.1485,-0.2739,42.44635043,-76.47109795,5,"$GNGGA,194958.000,4226.781026,N,07628.265877,W,5,30,0.63,271.965,M,-33.936,M,3.0,0703*66"
1777319399.2749825,15:49:59.274,-0.1033,-0.398,42.44634932,-76.4710974,5,"$GNGGA,194959.000,4226.780959,N,07628.265844,W,5,30,0.64,272.315,M,-33.937,M,1.0,0703*6D"
1777319402.2786927,15:50:02.278,-0.0663,-0.5721,42.44634775,-76.47109695,5,"$GNGGA,195002.000,4226.780865,N,07628.265817,W,5,29,0.64,272.345,M,-33.936,M,1.0,0703*6F"
1777319403.2687287,15:50:03.268,-0.0389,-0.5906,42.44634758,-76.47109662,5,"$GNGGA,195003.000,4226.780855,N,07628.265797,W,5,29,0.65,272.340,M,-33.936,M,1.0,0703*6E"
1777319404.2801142,15:50:04.280,-0.0361,-0.3146,42.44635007,-76.47109658,5,"$GNGGA,195004.000,4226.781004,N,07628.265795,W,5,29,0.65,272.415,M,-33.936,M,1.0,0703*61"
1777319405.2574422,15:50:05.257,-0.0279,-0.2702,42.44635047,-76.47109648,5,"$GNGGA,195005.000,4226.781028,N,07628.265789,W,5,28,0.65,272.493,M,-33.936,M,1.0,0703*6C"
1777319406.2672968,15:50:06.267,-0.0074,-0.3424,42.44634982,-76.47109623,5,"$GNGGA,195006.000,4226.780989,N,07628.265774,W,5,28,0.67,272.459,M,-33.936,M,1.0,0703*6A"
1777319407.2557702,15:50:07.255,0.0255,-0.3684,42.44634958,-76.47109583,5,"$GNGGA,195007.000,4226.780975,N,07628.265750,W,5,28,0.77,272.564,M,-33.937,M,1.0,0703*61"
1777319408.2445657,15:50:08.244,0.0406,-0.4202,42.44634912,-76.47109565,5,"$GNGGA,195008.000,4226.780947,N,07628.265739,W,5,29,0.70,272.616,M,-33.936,M,1.0,0703*61"
1777319409.2569976,15:50:09.257,0.0598,-0.298,42.44635022,-76.47109542,5,"$GNGGA,195009.000,4226.781013,N,07628.265725,W,5,29,0.72,272.620,M,-33.936,M,1.0,0703*63"
1777319412.302542,15:50:12.302,0.1378,-0.5202,42.44634822,-76.47109447,5,"$GNGGA,195012.000,4226.780893,N,07628.265668,W,5,29,0.57,273.005,M,-33.936,M,1.0,0703*67"
1777319413.285303,15:50:13.285,0.1461,-0.6999,42.4463466,-76.47109437,5,"$GNGGA,195013.000,4226.780796,N,07628.265662,W,5,29,0.57,272.916,M,-33.936,M,1.0,0703*6C"
1777319414.2977571,15:50:14.297,0.1515,-0.4758,42.44634862,-76.4710943,5,"$GNGGA,195014.000,4226.780917,N,07628.265658,W,5,29,0.56,272.770,M,-33.936,M,1.0,0703*6A"
1777319415.2131023,15:50:15.213,0.183,-0.6203,42.44634732,-76.47109392,5,"$GNGGA,195015.000,4226.780839,N,07628.265635,W,5,29,0.55,272.621,M,-33.936,M,1.0,0703*6B"
1777319416.3115442,15:50:16.311,0.1762,-0.6129,42.44634738,-76.471094,5,"$GNGGA,195016.000,4226.780843,N,07628.265640,W,5,29,0.61,272.389,M,-33.936,M,1.0,0703*67"
1777319417.2787838,15:50:17.278,0.194,-0.6258,42.44634727,-76.47109378,5,"$GNGGA,195017.000,4226.780836,N,07628.265627,W,5,29,0.63,272.410,M,-33.937,M,1.0,0703*61"
1777319418.2867289,15:50:18.286,0.2063,-0.6592,42.44634697,-76.47109363,5,"$GNGGA,195018.000,4226.780818,N,07628.265618,W,5,28,0.57,272.508,M,-33.937,M,1.0,0703*60"
1777319419.2442994,15:50:19.244,0.2556,-0.5165,42.44634825,-76.47109303,5,"$GNGGA,195019.000,4226.780895,N,07628.265582,W,5,29,0.74,272.436,M,-33.937,M,1.0,0703*68"
1777319422.2847023,15:50:22.284,0.3241,-0.2109,42.446351,-76.4710922,5,"$GNGGA,195022.000,4226.781060,N,07628.265532,W,5,28,0.62,272.886,M,-33.936,M,1.0,0703*68"
1777319423.2816792,15:50:23.281,0.2967,-0.1276,42.44635175,-76.47109253,5,"$GNGGA,195023.000,4226.781105,N,07628.265552,W,5,30,0.58,272.770,M,-33.937,M,1.0,0703*6A"
1777319424.2676532,15:50:24.267,0.3461,0.0484,42.44635333,-76.47109193,5,"$GNGGA,195024.000,4226.781200,N,07628.265516,W,5,29,0.73,272.677,M,-33.937,M,1.0,0703*6C"
1777319425.2291017,15:50:25.229,0.3625,-0.0239,42.44635268,-76.47109173,5,"$GNGGA,195025.000,4226.781161,N,07628.265504,W,5,28,0.76,272.706,M,-33.936,M,1.0,0703*68"
1777319426.2847826,15:50:26.284,0.3844,-0.0627,42.44635233,-76.47109147,5,"$GNGGA,195026.000,4226.781140,N,07628.265488,W,5,28,0.62,272.828,M,-33.937,M,1.0,0703*6A"
1777319427.2279513,15:50:27.227,0.3967,-0.109,42.44635192,-76.47109132,5,"$GNGGA,195027.000,4226.781115,N,07628.265479,W,5,28,0.63,272.909,M,-33.936,M,1.0,0703*67"
1777319428.2442727,15:50:28.244,0.4173,-0.222,42.4463509,-76.47109107,5,"$GNGGA,195028.000,4226.781054,N,07628.265464,W,5,28,0.64,273.047,M,-33.937,M,1.0,0703*64"
1777319429.2262256,15:50:29.226,0.4337,-0.2887,42.4463503,-76.47109087,5,"$GNGGA,195029.000,4226.781018,N,07628.265452,W,5,28,0.68,273.155,M,-33.937,M,1.0,0703*66"
1777319432.262166,15:50:32.262,0.5296,-0.3128,42.44635008,-76.4710897,5,"$GNGGA,195032.000,4226.781005,N,07628.265382,W,5,29,0.76,273.226,M,-33.936,M,1.0,0703*62"
1777319433.2521856,15:50:33.252,0.5337,-0.2924,42.44635027,-76.47108965,5,"$GNGGA,195033.000,4226.781016,N,07628.265379,W,5,28,0.72,273.188,M,-33.936,M,1.0,0703*67"
1777319434.2525382,15:50:34.252,0.5597,-0.4128,42.44634918,-76.47108933,5,"$GNGGA,195034.000,4226.780951,N,07628.265360,W,5,28,0.75,273.289,M,-33.937,M,1.0,0703*67"
1777319435.231714,15:50:35.231,0.5721,-0.4221,42.4463491,-76.47108918,5,"$GNGGA,195035.000,4226.780946,N,07628.265351,W,5,28,0.93,273.241,M,-33.936,M,1.0,0703*6F"
1777319436.276244,15:50:36.276,0.6022,-0.4684,42.44634868,-76.47108882,5,"$GNGGA,195036.000,4226.780921,N,07628.265329,W,5,28,0.74,273.301,M,-33.936,M,1.0,0703*6E"
1777319437.225547,15:50:37.225,0.6173,-0.4925,42.44634847,-76.47108863,5,"$GNGGA,195037.000,4226.780908,N,07628.265318,W,5,28,0.70,273.374,M,-33.936,M,1.0,0703*60"
1777319438.2765982,15:50:38.276,0.6419,-0.4739,42.44634863,-76.47108833,5,"$GNGGA,195038.000,4226.780918,N,07628.265300,W,5,28,0.70,273.354,M,-33.936,M,1.0,0703*65"
1777319439.221753,15:50:39.221,0.6707,-0.5276,42.44634815,-76.47108798,5,"$GNGGA,195039.000,4226.780889,N,07628.265279,W,5,28,0.67,273.353,M,-33.936,M,1.0,0703*63"
