unix_time,human_time,x_meters,y_meters,raw_lat,raw_lon,status_quality,raw_nmea
1777734464.442473,11:07:44.442,-0.5386,0.0455,42.44608578,-76.47237855,5,"$GNGGA,150744.000,4226.765147,N,07628.342713,W,5,32,0.44,271.826,M,-33.936,M,1.0,1859*6A"
1777734465.510521,11:07:45.510,1.1408,-0.525,42.44608065,-76.47235812,4,"$GNGGA,150745.000,4226.764839,N,07628.341487,W,4,32,0.44,270.921,M,-33.936,M,1.0,1859*61"
1777734466.2851431,11:07:46.285,1.138,-0.5287,42.44608062,-76.47235815,4,"$GNGGA,150746.000,4226.764837,N,07628.341489,W,4,32,0.42,270.917,M,-33.936,M,1.0,1859*61"
1777734467.3286774,11:07:47.328,1.1421,-0.5287,42.44608062,-76.4723581,4,"$GNGGA,150747.000,4226.764837,N,07628.341486,W,4,32,0.42,270.921,M,-33.936,M,1.0,1859*6A"
1777734468.3060548,11:07:48.306,1.138,-0.5306,42.4460806,-76.47235815,4,"$GNGGA,150748.000,4226.764836,N,07628.341489,W,4,32,0.42,270.925,M,-33.936,M,1.0,1859*6F"
1777734469.3305688,11:07:49.330,1.1312,-0.5343,42.44608057,-76.47235823,4,"$GNGGA,150749.000,4226.764834,N,07628.341494,W,4,32,0.47,270.935,M,-33.936,M,1.0,1859*64"
1777734472.3037019,11:07:52.303,1.1367,-0.5324,42.44608058,-76.47235817,4,"$GNGGA,150752.000,4226.764835,N,07628.341490,W,4,32,0.45,270.942,M,-33.937,M,1.0,1859*68"
1777734473.3475246,11:07:53.347,1.1339,-0.5306,42.4460806,-76.4723582,4,"$GNGGA,150753.000,4226.764836,N,07628.341492,W,4,32,0.42,270.931,M,-33.936,M,1.0,1859*6A"
1777734474.3144467,11:07:54.314,1.1353,-0.5287,42.44608062,-76.47235818,4,"$GNGGA,150754.000,4226.764837,N,07628.341491,W,4,32,0.40,270.938,M,-33.936,M,1.0,1859*64"
1777734475.3244417,11:07:55.324,1.1394,-0.5343,42.44608057,-76.47235813,4,"$GNGGA,150755.000,4226.764834,N,07628.341488,W,4,32,0.45,270.933,M,-33.936,M,1.0,1859*60"
1777734476.2893128,11:07:56.289,1.1284,-0.5398,42.44608052,-76.47235827,4,"$GNGGA,150756.000,4226.764831,N,07628.341496,W,4,32,0.46,270.938,M,-33.936,M,1.0,1859*61"
1777734477.362411,11:07:57.362,1.1325,-0.5343,42.44608057,-76.47235822,4,"$GNGGA,150757.000,4226.764834,N,07628.341493,W,4,32,0.41,270.934,M,-33.937,M,1.0,1859*6A"
1777734478.332004,11:07:58.332,1.138,-0.5472,42.44608045,-76.47235815,4,"$GNGGA,150758.000,4226.764827,N,07628.341489,W,4,32,0.43,270.945,M,-33.937,M,1.0,1859*68"
