unix_time,human_time,x_meters,y_meters,raw_lat,raw_lon,status_quality,raw_nmea
1777734089.5516217,11:01:29.551,-0.0214,0.8872,42.44609168,-76.47234157,5,"$GNGGA,150129.000,4226.765501,N,07628.340494,W,5,32,0.45,274.001,M,-33.936,M,1.0,1851*6E"
1777734092.4701,11:01:32.470,0.0649,0.9002,42.4460918,-76.47234052,5,"$GNGGA,150132.000,4226.765508,N,07628.340431,W,5,32,0.40,273.763,M,-33.936,M,1.0,1855*67"
1777734093.4377017,11:01:33.437,0.0402,0.8891,42.4460917,-76.47234082,5,"$GNGGA,150133.000,4226.765502,N,07628.340449,W,5,32,0.45,273.585,M,-33.936,M,1.0,1855*6C"
1777734094.413134,11:01:34.413,0.0622,0.789,42.4460908,-76.47234055,5,"$GNGGA,150134.000,4226.765448,N,07628.340433,W,5,32,0.46,273.462,M,-33.936,M,1.0,1855*62"
1777734095.4371686,11:01:35.437,0.0717,0.5853,42.44608897,-76.47234043,5,"$GNGGA,150135.000,4226.765338,N,07628.340426,W,5,32,0.44,273.188,M,-33.936,M,1.0,1855*64"
1777734096.4716473,11:01:36.471,0.1348,0.6816,42.44608983,-76.47233967,5,"$GNGGA,150136.000,4226.765390,N,07628.340380,W,5,32,0.42,273.359,M,-33.936,M,1.0,1855*66"
1777734097.5457766,11:01:37.545,0.2361,0.6612,42.44608965,-76.47233843,5,"$GNGGA,150137.000,4226.765379,N,07628.340306,W,5,32,0.44,273.312,M,-33.936,M,1.0,1855*67"
1777734098.4469879,11:01:38.446,0.2923,0.6298,42.44608937,-76.47233775,5,"$GNGGA,150138.000,4226.765362,N,07628.340265,W,5,32,0.39,273.276,M,-33.936,M,2.0,1855*6C"
1777734099.5870795,11:01:39.587,0.3539,0.6798,42.44608982,-76.472337,5,"$GNGGA,150139.000,4226.765389,N,07628.340220,W,5,32,0.39,273.368,M,-33.936,M,3.0,1855*66"
1777734102.3407154,11:01:42.340,0.369,0.6983,42.44608998,-76.47233682,5,"$GNGGA,150142.000,4226.765399,N,07628.340209,W,5,32,0.39,272.919,M,-33.936,M,1.0,1855*6F"
1777734103.5866084,11:01:43.586,0.3238,0.7705,42.44609063,-76.47233737,5,"$GNGGA,150143.000,4226.765438,N,07628.340242,W,5,32,0.39,272.741,M,-33.937,M,1.0,1855*6F"
1777734104.4861708,11:01:44.486,0.3731,0.8002,42.4460909,-76.47233677,5,"$GNGGA,150144.000,4226.765454,N,07628.340206,W,5,32,0.39,272.983,M,-33.936,M,1.0,1855*63"
1777734105.5576577,11:01:45.557,0.3759,0.6649,42.44608968,-76.47233673,5,"$GNGGA,150145.000,4226.765381,N,07628.340204,W,5,32,0.46,272.837,M,-33.936,M,1.0,1855*69"
1777734106.4631867,11:01:46.463,0.2827,0.652,42.44608957,-76.47233787,5,"$GNGGA,150146.000,4226.765374,N,07628.340272,W,5,32,0.39,272.742,M,-33.936,M,1.0,1855*64"
1777734107.4941652,11:01:47.494,0.1676,0.6186,42.44608927,-76.47233927,5,"$GNGGA,150147.000,4226.765356,N,07628.340356,W,5,32,0.39,272.658,M,-33.936,M,1.0,1855*68"
1777734108.4423542,11:01:48.442,0.0868,0.576,42.44608888,-76.47234025,5,"$GNGGA,150148.000,4226.765333,N,07628.340415,W,5,32,0.39,272.731,M,-33.937,M,1.0,1855*6B"
1777734109.5650427,11:01:49.565,0.0594,0.6149,42.44608923,-76.47234058,5,"$GNGGA,150149.000,4226.765354,N,07628.340435,W,5,32,0.39,272.566,M,-33.936,M,1.0,1855*68"
1777734112.4864128,11:01:52.486,-0.0365,0.4242,42.44608752,-76.47234175,5,"$GNGGA,150152.000,4226.765251,N,07628.340505,W,5,32,0.39,272.195,M,-33.936,M,3.0,1855*6E"
1777734113.4469945,11:01:53.446,0.0745,0.3241,42.44608662,-76.4723404,5,"$GNGGA,150153.000,4226.765197,N,07628.340424,W,5,32,0.43,271.821,M,-33.936,M,1.0,1855*6E"
1777734114.4648056,11:01:54.464,0.095,0.2482,42.44608593,-76.47234015,5,"$GNGGA,150154.000,4226.765156,N,07628.340409,W,5,32,0.39,271.763,M,-33.936,M,1.0,1855*6F"
1777734115.5702157,11:01:55.570,0.1594,0.1297,42.44608487,-76.47233937,5,"$GNGGA,150155.000,4226.765092,N,07628.340362,W,5,32,0.44,271.854,M,-33.936,M,1.0,1855*6C"
1777734116.529489,11:01:56.529,0.0279,-0.0278,42.44608345,-76.47234097,5,"$GNGGA,150156.000,4226.765007,N,07628.340458,W,5,32,0.40,271.603,M,-33.937,M,1.0,1855*64"
1777734117.54477,11:01:57.544,0.0238,-0.0963,42.44608283,-76.47234102,5,"$GNGGA,150157.000,4226.764970,N,07628.340461,W,5,32,0.39,271.506,M,-33.936,M,1.0,1855*6E"
1777734118.4068952,11:01:58.406,0.0416,-0.2186,42.44608173,-76.4723408,5,"$GNGGA,150158.000,4226.764904,N,07628.340448,W,5,32,0.39,271.365,M,-33.936,M,1.0,1855*6A"
