unix_time,human_time,x_meters,y_meters,raw_lat,raw_lon,status_quality,raw_nmea
1777734824.3180733,11:13:44.318,0.4189,-0.2303,42.44607772,-76.47236035,4,"$GNGGA,151344.000,4226.764663,N,07628.341621,W,4,33,0.45,270.970,M,-33.936,M,1.0,1859*6E"
1777734825.362037,11:13:45.362,0.4189,-0.2266,42.44607775,-76.47236035,4,"$GNGGA,151345.000,4226.764665,N,07628.341621,W,4,33,0.45,270.971,M,-33.937,M,1.0,1859*69"
1777734826.4582438,11:13:46.458,-0.0414,-1.2972,42.44606812,-76.47236595,5,"$GNGGA,151346.000,4226.764087,N,07628.341957,W,5,33,0.47,271.187,M,-33.936,M,1.0,1862*64"
1777734827.3365016,11:13:47.336,-0.0743,-1.2416,42.44606862,-76.47236635,5,"$GNGGA,151347.000,4226.764117,N,07628.341981,W,5,33,0.46,271.562,M,-33.937,M,1.0,1862*69"
1777734828.3113306,11:13:48.311,-0.1209,-1.2249,42.44606877,-76.47236692,5,"$GNGGA,151348.000,4226.764126,N,07628.342015,W,5,33,0.49,271.619,M,-33.936,M,1.0,1862*62"
1777734829.4479814,11:13:49.447,-0.214,-1.4453,42.44606678,-76.47236805,5,"$GNGGA,151349.000,4226.764007,N,07628.342083,W,5,33,0.40,271.296,M,-33.937,M,1.0,1862*65"
1777734832.373884,11:13:52.373,-0.2428,-1.4564,42.44606668,-76.4723684,5,"$GNGGA,151352.000,4226.764001,N,07628.342104,W,5,33,0.41,271.613,M,-33.936,M,1.0,1862*6E"
1777734833.4146476,11:13:53.414,-0.24,-1.4509,42.44606673,-76.47236837,5,"$GNGGA,151353.000,4226.764004,N,07628.342102,W,5,33,0.40,271.668,M,-33.936,M,1.0,1862*61"
1777734834.3688593,11:13:54.368,-0.2222,-1.425,42.44606697,-76.47236815,5,"$GNGGA,151354.000,4226.764018,N,07628.342089,W,5,33,0.46,271.742,M,-33.936,M,1.0,1862*66"
1777734835.41752,11:13:55.417,-0.2208,-1.425,42.44606697,-76.47236813,5,"$GNGGA,151355.000,4226.764018,N,07628.342088,W,5,33,0.45,271.746,M,-33.937,M,1.0,1862*60"
1777734836.4406738,11:13:56.440,-0.2208,-1.4213,42.446067,-76.47236813,5,"$GNGGA,151356.000,4226.764020,N,07628.342088,W,5,33,0.44,271.738,M,-33.936,M,1.0,1862*61"
1777734837.411425,11:13:57.411,-0.2236,-1.4176,42.44606703,-76.47236817,5,"$GNGGA,151357.000,4226.764022,N,07628.342090,W,5,33,0.45,271.737,M,-33.937,M,1.0,1862*64"
1777734838.4372554,11:13:58.437,-0.2222,-1.4138,42.44606707,-76.47236815,5,"$GNGGA,151358.000,4226.764024,N,07628.342089,W,5,33,0.46,271.750,M,-33.936,M,1.0,1862*66"
1777734839.4067953,11:13:59.406,-0.2195,-1.4157,42.44606705,-76.47236812,5,"$GNGGA,151359.000,4226.764023,N,07628.342087,W,5,33,0.43,271.744,M,-33.936,M,1.0,1862*6E"
1777734842.4869146,11:14:02.486,-0.2072,-1.3879,42.4460673,-76.47236797,5,"$GNGGA,151402.000,4226.764038,N,07628.342078,W,5,33,0.38,271.848,M,-33.936,M,1.0,1862*62"
1777734843.5389466,11:14:03.538,-0.1935,-1.3879,42.4460673,-76.4723678,5,"$GNGGA,151403.000,4226.764038,N,07628.342068,W,5,33,0.40,271.832,M,-33.936,M,1.0,1862*60"
1777734844.4420269,11:14:04.442,-0.1907,-1.3675,42.44606748,-76.47236777,5,"$GNGGA,151404.000,4226.764049,N,07628.342066,W,5,33,0.38,271.806,M,-33.937,M,1.0,1862*66"
1777734845.490519,11:14:05.490,-0.1839,-1.3601,42.44606755,-76.47236768,5,"$GNGGA,151405.000,4226.764053,N,07628.342061,W,5,33,0.38,271.759,M,-33.936,M,1.0,1862*6F"
1777734846.450781,11:14:06.450,-0.1825,-1.3546,42.4460676,-76.47236767,5,"$GNGGA,151406.000,4226.764056,N,07628.342060,W,5,33,0.38,271.772,M,-33.936,M,1.0,1862*61"
1777734847.5285234,11:14:07.528,-0.1798,-1.3564,42.44606758,-76.47236763,5,"$GNGGA,151407.000,4226.764055,N,07628.342058,W,5,33,0.41,271.776,M,-33.937,M,1.0,1862*63"
1777734848.525713,11:14:08.525,-0.1743,-1.3509,42.44606763,-76.47236757,5,"$GNGGA,151408.000,4226.764058,N,07628.342054,W,5,33,0.39,271.762,M,-33.936,M,1.0,1862*66"
1777734849.5412524,11:14:09.541,-0.1743,-1.3268,42.44606785,-76.47236757,5,"$GNGGA,151409.000,4226.764071,N,07628.342054,W,5,33,0.40,271.783,M,-33.936,M,1.0,1862*6D"
1777734852.464172,11:14:12.464,-0.1702,-1.312,42.44606798,-76.47236752,5,"$GNGGA,151412.000,4226.764079,N,07628.342051,W,5,33,0.41,271.812,M,-33.937,M,1.0,1862*6D"
1777734853.5046346,11:14:13.504,-0.1661,-1.3046,42.44606805,-76.47236747,5,"$GNGGA,151413.000,4226.764083,N,07628.342048,W,5,33,0.47,271.817,M,-33.937,M,1.0,1862*62"
1777734854.4532294,11:14:14.453,-0.1661,-1.2768,42.4460683,-76.47236747,5,"$GNGGA,151414.000,4226.764098,N,07628.342048,W,5,33,0.43,271.847,M,-33.936,M,1.0,1862*6F"
1777734855.5133064,11:14:15.513,-0.1619,-1.2471,42.44606857,-76.47236742,5,"$GNGGA,151415.000,4226.764114,N,07628.342045,W,5,33,0.43,271.843,M,-33.937,M,1.0,1862*63"
1777734856.470757,11:14:16.470,-0.1647,-1.2249,42.44606877,-76.47236745,5,"$GNGGA,151416.000,4226.764126,N,07628.342047,W,5,33,0.41,271.857,M,-33.937,M,1.0,1862*64"
1777734857.4977906,11:14:17.497,-0.1688,-1.2138,42.44606887,-76.4723675,5,"$GNGGA,151417.000,4226.764132,N,07628.342050,W,5,33,0.40,271.865,M,-33.937,M,1.0,1862*66"
